id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40649820,Staycation on SYNERGY Yacht !  SPECIAL DEAL !,18618387,Joyce,Central Region,Queenstown,1.29303,103.76369,Private room,1857,1,0,,,4,364,0,S0399
40663631,Private Bedroom at Segar Road,216142283,William,West Region,Bukit Panjang,1.38918,103.77194,Private room,33,180,3,2020-01-22,0.11,1,176,0,
40681844,Studio Twin (2 Single Beds) near to Sentosa  (1),101145755,Yulie,Central Region,Bukit Merah,1.27475,103.83404,Entire home/apt,192,6,3,2021-05-07,0.18,13,365,1,Authorised Serviced Apartment
40687175,An instant and cosy home away from home,11782171,Eugene,Central Region,Bukit Merah,1.28656,103.82586,Private room,118,188,0,,,1,365,0,
40688832,STUDIO KING🌹QUEEN🌹方便🎉便宜🎉安全🎉卫生🌹 CHEAPEST!,14818409,Catherine,Central Region,Bukit Merah,1.27376,103.83334,Entire home/apt,198,7,1,2019-12-25,0.04,8,363,0,Authorised Serviced Apartment
40690201,Central CBD Serviced Studio w subway station (MRT),13468566,Andy,Central Region,Bukit Merah,1.27454,103.84002,Entire home/apt,149,6,1,2020-01-01,0.04,6,332,0,Authorised Serviced Apartment
40692679,"Cosy 2BR in CBD, 3 mins walk to Tanjong Pagar MRT",66406177,Jay,Central Region,Downtown Core,1.27529,103.84388,Entire home/apt,179,92,1,2021-05-07,0.09,138,0,1,
40708485,Studio Queen near Outram Park and Sentosa (4),101145755,Yulie,Central Region,Bukit Merah,1.27233,103.83318,Private room,180,6,11,2021-09-05,0.40,13,365,8,Authorised Serviced Apartment
40712363,City-centered 1BR apartment *BRAND NEW*,66406177,Jay,Central Region,Downtown Core,1.28028,103.8487,Entire home/apt,168,92,0,,,138,0,0,
40712481,STUDIO APARTMENT AT RAEBURN  PARK SINGAPORE,238891646,Neha,Central Region,Bukit Merah,1.27407,103.83426,Entire home/apt,288,6,0,,,90,364,0,Authorised Serviced Apartment
40712903,Lan,229224555,Jian,West Region,Jurong East,1.34426,103.72577,Private room,65,92,3,2020-01-13,0.11,1,0,0,
40715608,Studio King at Outram Park near Sentosa (3),101145755,Yulie,Central Region,Bukit Merah,1.27504,103.83424,Private room,181,6,0,,,13,364,0,Authorised Serviced Apartment
40723858,新加坡金沙酒店同款设计师精品公寓,316108720,Qiuyan,Central Region,Bishan,1.35222,103.84995,Private room,107,10,0,,,3,354,0,Authorised Serviced Apartment
40736566,Perfect Cozy SGClean Studio Apartment with Kitchen,148161755,Jan,Central Region,Downtown Core,1.2974,103.85334,Entire home/apt,175,6,2,2020-02-15,0.08,22,0,0,Authorised Serviced Apartment
40745871,❤️STUDIO 4 U❤️新🎉安全卫生干净方便🎉便宜❤️safe clean hygiene❤,141641777,Sabrina,Central Region,Bukit Merah,1.27455,103.83489,Entire home/apt,228,92,2,2020-01-18,0.07,8,363,0,
40748133,Studio King at Outram Park near Sentosa (2),101145755,Yulie,Central Region,Bukit Merah,1.27483,103.8347,Private room,181,6,1,2019-12-23,0.04,13,364,0,Authorised Serviced Apartment
40752825,新加坡中部名校区金沙酒店同款设计师精典作品,316108720,Qiuyan,Central Region,Bishan,1.35209,103.85085,Private room,213,10,1,2021-12-17,0.29,3,354,1,Authorised Serviced Apartment
40762561,☀COSY 3BR 三房一厅 CONDOMINIUM 公寓 @ DHOBY GHUAT 多美歌,45877399,Zen,Central Region,Rochor,1.30237,103.84921,Entire home/apt,248,92,1,2019-12-24,0.04,47,181,0,
40765066,NEWLY RENOVATED 2 bedroom Apt Orchard/Stevens #24,6609641,Catherine,Central Region,Tanglin,1.31742,103.82739,Entire home/apt,350,7,11,2022-03-09,0.43,19,143,8,Authorised Serviced Apartment
40765359,Studio Queen at Outram Park near Sentosa (3),101145755,Yulie,Central Region,Bukit Merah,1.27286,103.83418,Entire home/apt,180,6,5,2021-08-30,0.18,13,365,4,Authorised Serviced Apartment
40769351,BALCONY rm1C* @ tiong bahru near SGH,2413412,Kaurus,Central Region,Bukit Merah,1.28338,103.8352,Private room,55,92,3,2021-05-19,0.17,83,361,2,
40774447,"SUN, SEA AND SAIL, STAYCATION AMIDST YACHTS !",1439258,Joyce,Central Region,Queenstown,1.29323,103.76341,Private room,1000,1,0,,,26,365,0,S0399
40789842,"STROLL TO QUEENSTOWN MRT, 3-BR @ CW TOWERS",156409670,Tia,Central Region,Queenstown,1.30124,103.80098,Entire home/apt,518,3,1,2021-10-02,0.17,190,364,1,Authorised Serviced Apartment
40797770,Cozy apartment 10 mins walk to Aljunied MRT,23722617,Alex,Central Region,Geylang,1.314,103.88839,Entire home/apt,88,92,0,,,76,89,0,
40809878,Studio King near Outram Park and Sentosa (5),101145755,Yulie,Central Region,Bukit Merah,1.27497,103.83395,Entire home/apt,181,6,2,2021-04-02,0.12,13,364,1,Authorised Serviced Apartment
40816592,Amazing Condo 1 bedroom with private bathroom,177788419,Yann,West Region,Bukit Panjang,1.37288,103.76524,Private room,55,92,3,2020-04-14,0.11,1,49,0,
40831251,Junior Master Room in Clementi Condo for Rent,48307592,Julie,West Region,Clementi,1.31806,103.7621,Private room,75,92,0,,,7,362,0,
40833390,"NTU home, Near to Gek Poh",290685432,Hon,West Region,Jurong West,1.3523,103.69923,Private room,50,90,1,2021-11-07,0.21,2,270,1,Authorised Serviced Apartment
40849480,MET A SPACE POD @ Arab Street (Single Space Pod),50960671,Justin,Central Region,Rochor,1.30129,103.86056,Shared room,41,92,0,,,9,27,0,
40850159,MET A SPACE POD @ Boat Quay ( Double Space Pod),50960671,Justin,Central Region,Singapore River,1.28811,103.84853,Shared room,73,92,0,,,9,27,0,
40855337,Cozy & Modern Furnished Room with Private toilet.,300415759,Unicorn,Central Region,Marine Parade,1.30775,103.89944,Private room,80,92,16,2020-09-11,0.58,5,0,0,
40856084,"LUXURY IN WEST SINGAPORE, 3BR CLOSE TO NUS",156409670,Tia,West Region,Clementi,1.30262,103.76654,Entire home/apt,425,92,0,,,190,364,0,
40873825,🌹全新3种独立式公寓🌹STUDIO 4 U🌹safe🎉clean🎉GRAB NOW🎉,14818409,Catherine,Central Region,Bukit Merah,1.27416,103.83453,Entire home/apt,188,92,1,2019-12-20,0.04,8,363,0,
40881888,Cozy & Modern Furnished Room with Balcony.,300415759,Unicorn,Central Region,Marine Parade,1.30766,103.89948,Private room,63,92,25,2020-12-11,0.93,5,0,0,
40888220,Listen to the Rhythm of the Falling Rain,9410772,Yangxiao,East Region,Bedok,1.31422,103.90759,Entire home/apt,220,92,0,,,2,0,0,
40901829,MET A SPACE POD @ARAB STREET (Standard Double Pod),50960671,Justin,Central Region,Downtown Core,1.29979,103.85857,Shared room,61,92,0,,,9,27,0,
40902252,Condo in Yishun - longterm leasing (6 mths or abv),65982503,Wei,North Region,Yishun,1.41629,103.84633,Private room,30,92,0,,,2,12,0,
40904017,Studio Queen at Outram Park near Sentosa (2),101145755,Yulie,Central Region,Bukit Merah,1.27484,103.83239,Entire home/apt,180,6,20,2021-07-27,0.78,13,365,11,Authorised Serviced Apartment
40904264,MET A SPACE POD@ARAB STREET (DOUBLE POD WITH TV),50960671,Justin,Central Region,Rochor,1.30196,103.85935,Shared room,66,92,0,,,9,27,0,
40904925,MET A SPACE POD@CHINATOWN (DELUXE SINGLE POD),50960671,Justin,Central Region,Outram,1.28155,103.84501,Shared room,101,92,2,2020-01-20,0.08,9,89,0,
40905313,MET A SPACE POD@CHINATOWN (Superior Space Pod),50960671,Justin,Central Region,Outram,1.28315,103.84252,Shared room,56,92,0,,,9,89,0,
40905639,MET A SPACE POD @CHINATOWN (Double Space Pod),50960671,Justin,Central Region,Outram,1.28199,103.84277,Shared room,64,92,0,,,9,89,0,
40907051,☀COSY 2BR 两房一厅 CONDOMINIUM 公寓 @ BALESTIER 马里士他,45877399,Zen,Central Region,Novena,1.32146,103.85283,Entire home/apt,228,92,0,,,47,181,0,
40909907,Bright and Modern Furnished Deluxe Bedroom,300415759,Unicorn,Central Region,Marine Parade,1.30775,103.89944,Private room,59,92,30,2020-12-05,1.10,5,0,0,
40921448,✈️3种独立式公寓靠近圣陶沙💖方便便宜💖欢迎大家☘️赶快预订☘️studios 4 u❤️🎉,141641777,Sabrina,Central Region,Outram,1.28396,103.83961,Entire home/apt,228,92,2,2020-01-26,0.07,8,363,0,
40925829,☀COSY 2BR 两房室 APARTMENT 套间 @ KATONG 加东,45877399,Zen,Central Region,Marine Parade,1.30584,103.90124,Entire home/apt,198,92,2,2021-04-20,0.07,47,75,1,
40927431,☀COSY 3BR 三房室 APARTMENT 套间 @ KALLANG 加冷,45877399,Zen,Central Region,Geylang,1.31133,103.87638,Entire home/apt,198,92,1,2020-03-30,0.04,47,181,0,
40928860,"👍NEW, Safe, clean👍studios 4 u near SENTOSA👍GRAB",261751524,Stanley,Central Region,Bukit Merah,1.27396,103.83416,Entire home/apt,228,92,0,,,7,363,0,
40930074,SG Clean Work From Home Apartment with Kitchenette,148161755,Jan,Central Region,Museum,1.29732,103.8514,Private room,175,6,0,,,22,0,0,Authorised Serviced Apartment
40936924,Affordable Double Rm @ NUS NUH SENTOSA,18618387,Joyce,Central Region,Queenstown,1.27956,103.78559,Private room,82,14,0,,,4,365,0,S0399
40941821,Newly Renovated Entire Unit for Group / Family,300415759,Unicorn,Central Region,Marine Parade,1.30818,103.90032,Entire home/apt,244,92,12,2020-12-25,0.47,5,0,0,
40953263,"MAGNIFICENT 1-BR@ORCHARD, W/D PRIVATE TERRACE",138649185,Fiona,Central Region,River Valley,1.30065,103.82882,Entire home/apt,475,92,0,,,223,364,0,
40966385,Affordable Family Room for 4+ Near Sentosa!,18618387,Joyce,Central Region,Queenstown,1.28147,103.78529,Private room,180,5,1,2020-01-13,0.04,4,365,0,S0399
40973763,☀COSY 2BR 两房一厅 CONDOMINIUM 公寓 @ POTONG PASIR 波东巴西,45877399,Zen,Central Region,Toa Payoh,1.32916,103.86567,Entire home/apt,198,92,1,2019-12-27,0.04,47,181,0,
40974119,City-located studio城市景near MRT周边设施齐全5分钟步行苏丹回教堂哈芝巷,228823978,Mabel,Central Region,Kallang,1.29963,103.86129,Entire home/apt,158,92,1,2020-01-01,0.04,2,0,0,
40974363,Amazing Single Ensuite Rm@ MAPLETREE NUS NUH,1439258,Joyce,Central Region,Queenstown,1.28125,103.78541,Private room,159,5,2,2020-03-22,0.08,26,365,0,S0399
40974569,Amazing Family Vacation Room @ Sentosa Vivo!,1439258,Joyce,Central Region,Queenstown,1.28114,103.78561,Private room,276,2,0,,,26,365,0,S0399
40975603,Affordable Family Room near NUS NUH SENTOSA (207),1439258,Joyce,Central Region,Queenstown,1.28127,103.78577,Private room,252,2,0,,,26,365,0,S0399
40983826,Straits Enclave. Experience Sgp's rich culture.,319617044,Clarence,Central Region,Marine Parade,1.31011,103.90284,Private room,924,92,0,,,1,91,0,
40994524,☀COSY 3BR 三房室 APARTMENT 套间 @ DAKOTA 达科他州,45877399,Zen,Central Region,Geylang,1.31659,103.89146,Entire home/apt,228,92,0,,,47,181,0,
41014661,Studio King at Outram Park near Sentosa (1),101145755,Yulie,Central Region,Bukit Merah,1.27489,103.83283,Entire home/apt,188,6,18,2021-08-15,0.67,13,364,5,Authorised Serviced Apartment
41014693,Studio King at Outram Park near Sentosa (4),101145755,Yulie,Central Region,Bukit Merah,1.27489,103.83246,Entire home/apt,130,6,2,2022-03-09,1.13,13,336,2,Authorised Serviced Apartment
41019742,Banyan Room - Studio in Heritage Shophouse!,29032695,Frank,Central Region,Kallang,1.3118,103.85934,Private room,190,92,2,2020-01-17,0.07,6,88,0,
41032597,Suite with Outdoor Tub [Hotel Soloha @ Chinatown],319117748,Bryan,Central Region,Outram,1.28038,103.84195,Private room,368,92,10,2020-04-04,0.37,4,0,0,
41032819,Work From Home Serviced Apartment with city views,148161755,Jan,Central Region,Rochor,1.29684,103.85194,Entire home/apt,175,6,14,2022-03-01,0.53,22,0,5,Authorised Serviced Apartment
41032965,Loft Room [Hotel Soloha @ Chinatown],319117748,Bryan,Central Region,Outram,1.28038,103.84195,Private room,368,92,1,2020-01-24,0.04,4,0,0,
41033173,(2 mins to MRT) Family Room C for 8,313008662,Chen,Central Region,Geylang,1.31586,103.88265,Private room,269,92,3,2020-02-09,0.11,6,365,0,
41043698,bagsx11- studio unit in farrer park,320658838,Jojo,Central Region,Kallang,1.31689,103.85755,Entire home/apt,85,92,2,2020-10-04,0.07,4,361,0,
41070234,Modern Comfy City SGCLEAN Studio Service Apartment,148161755,Jan,Central Region,Rochor,1.29692,103.85195,Entire home/apt,175,6,4,2022-03-08,0.16,22,0,2,Authorised Serviced Apartment
41072854,cavapoo-3bedroom 3 toilet apartment,320658838,Jojo,Central Region,Geylang,1.31105,103.87611,Entire home/apt,200,92,1,2021-05-10,0.09,4,365,1,
41076836,👍3 TYPE STUDIO🎉 NEAR S'PORE ALL POPULAR PLACES👍,261751524,Stanley,Central Region,Bukit Merah,1.27395,103.83335,Entire home/apt,228,92,1,2021-12-04,0.26,7,363,1,
41077161,NEAR SENTOSA👍MRT👍3种独立式公寓👍赶快预订✈️👍安全卫生方便便宜🎉新🌹,261751524,Stanley,Central Region,Bukit Merah,1.27209,103.83428,Entire home/apt,228,10,1,2020-01-26,0.04,7,363,0,Authorised Serviced Apartment
41087343,Common Room,18722224,Nehl,West Region,Bukit Batok,1.35835,103.76498,Private room,120,92,0,,,2,90,0,
41089548,"LUXURY IN WEST SINGAPORE, 3BR CLOSE TO NUS",138649185,Fiona,West Region,Clementi,1.30442,103.76693,Entire home/apt,610,92,1,2020-01-29,0.04,223,364,0,
41090834,Big Family Room up to 4  @ NUH SENTOSA VIVOCITY,1439258,Joyce,Central Region,Queenstown,1.28165,103.78733,Private room,244,2,0,,,26,365,0,S0399
41112238,Zimmer nah der MRT (Downtown Line),53789189,Klaus,West Region,Bukit Panjang,1.37214,103.76667,Private room,49,92,3,2021-09-10,0.12,1,141,1,
41116039,Budget Room for 1 or 2  @ NUH NUS INSEAD SENTOSA,1439258,Joyce,Central Region,Queenstown,1.28098,103.78765,Private room,75,14,0,,,26,365,0,S0399
41116137,Budget Couple Room near NUS NUH INSEAD,1439258,Joyce,Central Region,Queenstown,1.27971,103.78764,Private room,79,5,2,2022-02-12,0.08,26,365,1,S0399
41117291,Amazing Clean Couple Room near Sentosa!,1439258,Joyce,Central Region,Queenstown,1.27991,103.78543,Private room,188,5,0,,,26,365,0,S0399
41120765,Ensuite double room 2.0- Penthouse Prime location,65960122,Alex,Central Region,Museum,1.29735,103.84334,Private room,75,92,25,2022-01-15,0.93,3,91,12,
41125664,"Cosy 2Bedrooms ,3mins to MRT 超值民宿 靠近地铁站",321839847,Zeal,Central Region,Geylang,1.31433,103.88301,Private room,120,92,1,2020-02-10,0.04,1,91,0,
41138711,サンズホテルシンガポールインフィニティプールスペシャル予約샌즈 호텔 싱가포르 인피니티 풀 특가,308045636,Michelle,Central Region,Downtown Core,1.28216,103.8602,Private room,460,92,1,2021-04-26,0.09,4,180,1,
41139389,샌즈 호텔 인피니티 풀 특별 할인 상품サンズホテルインフィニティプールスペシャルオファー金沙酒店,308045636,Michelle,Central Region,Downtown Core,1.2823,103.86064,Private room,489,92,1,2021-12-25,0.32,4,181,1,
41140452,新三国 - 2 bedroom apartment-for china,320658838,Jojo,Central Region,Geylang,1.31141,103.87597,Entire home/apt,140,92,3,2021-09-20,0.11,4,365,2,
41158163,Cozy Loft in the Heart of Orchard Road,135298846,Karen,Central Region,River Valley,1.30178,103.83315,Entire home/apt,359,6,0,,,9,117,0,Authorised Serviced Apartment
41159508,Private room- 4 bed (Shared toilet) - Room 3,46515276,Ark,Central Region,Kallang,1.31042,103.87204,Private room,85,365,0,,,12,208,0,S0307
41160357,Private room- 6 bed (Shared toilet). Room 2,46515276,Ark,Central Region,Kallang,1.31159,103.87205,Private room,125,92,1,2020-01-29,0.04,12,208,0,
41160705,*PROMO* Spacious Room at Havelock (Private Bath),311928456,Furama Singapore,Central Region,Singapore River,1.2879,103.83514,Private room,530,92,4,2020-03-25,0.15,1,331,0,
41162396,"2 BR Apt at walking distance from MRT, Mistri Road",238891646,Neha,Central Region,Downtown Core,1.2738,103.84515,Entire home/apt,250,90,0,,,90,364,0,Authorised Serviced Apartment
41163746,✈️独立式公寓靠近新加坡所有旅游景点💖STUDIOS 4 U❤️ ALL NEGOTIABLE💖,141641777,Sabrina,Central Region,Bukit Merah,1.27286,103.83282,Entire home/apt,228,92,0,,,8,363,0,
41169873,Newly renovated bungalow house master bedroom,82232029,Thomas,North-East Region,Hougang,1.35303,103.88224,Private room,60,92,0,,,1,0,0,
41202185,Best view clean central highfloor studio@MarinaBay,104729824,B,Central Region,Downtown Core,1.2805,103.8518,Entire home/apt,400,92,1,2020-02-02,0.04,1,364,0,
41250553,"★ Mins To INSEAD, a Haven For Professionals ★",59313063,Fina,Central Region,Queenstown,1.30488,103.78538,Private room,60,180,0,,,1,365,0,
41296812,(2 mins to MRT) Single Mixed Dorm B,313008662,Chen,Central Region,Geylang,1.31559,103.88275,Shared room,34,92,6,2020-02-17,0.23,6,365,0,
41299496,Lavender QueenBed *rmAd: 5m walk MRT,2413412,Kaurus,Central Region,Kallang,1.3116,103.86012,Private room,49,92,1,2020-01-09,0.04,83,86,0,
41303291,"24hr self-checkin Queenbed Rm1, 5min city center",201775246,Hillary,Central Region,Kallang,1.30996,103.86019,Private room,49,92,0,,,38,86,0,
41305105,Family Room for 4,323810058,D,Central Region,Kallang,1.3127,103.86127,Private room,106,92,2,2020-02-25,0.08,2,365,0,
41307190,Spacious Room,243083479,Zulaiha,Central Region,Bukit Merah,1.27454,103.82317,Private room,39,92,1,2020-01-23,0.04,1,180,0,
41312870,NEW Comfy 2 Queen-Beds Studio@Central/Orchard Area,109333133,Kein Quyen,Central Region,River Valley,1.29486,103.83919,Entire home/apt,174,2,7,2022-02-20,0.29,18,289,1,Authorised Serviced Apartment
41314524,NEW  Cozy Studio Apt w Balcony @ CITY/Orchard Area,10248444,Binh Chan,Central Region,River Valley,1.29482,103.84021,Entire home/apt,140,2,67,2022-01-28,2.54,26,294,18,Authorised Serviced Apartment
41323209,Lavender QueenBed RmT* : 5m walk MRT,2413412,Kaurus,Central Region,Kallang,1.31006,103.86192,Private room,49,92,3,2021-01-02,0.12,83,86,0,
41325962,☀COSY 2BR 两房室 APARTMENT 套间 @ KATONG 加东,45877399,Zen,Central Region,Marine Parade,1.30589,103.90112,Entire home/apt,198,92,1,2020-01-27,0.04,47,75,0,
41326150,☀COSY 2BR 两房室 APARTMENT 套间 @ KATONG 加东,45877399,Zen,Central Region,Marine Parade,1.30487,103.9033,Entire home/apt,98,92,0,,,47,75,0,
41326237,☀COSY 2BR 两房室 APARTMENT 套间 @ KATONG 加东,45877399,Zen,Central Region,Marine Parade,1.30412,103.901,Entire home/apt,198,92,0,,,47,181,0,
41326359,☀COSY 3BR 三房室 APARTMENT 套间 @ KALLANG 加冷,45877399,Zen,Central Region,Geylang,1.31017,103.87807,Entire home/apt,198,92,0,,,47,181,0,
41326499,☀COSY 3BR 三房室 APARTMENT 套间 @ KALLANG 加冷,45877399,Zen,Central Region,Geylang,1.31185,103.87651,Entire home/apt,198,92,1,2020-03-21,0.04,47,181,0,
41326546,"Private Bathroom, Room for 10",323810058,D,Central Region,Kallang,1.3125,103.86121,Private room,246,92,2,2020-09-26,0.08,2,365,0,
41328031,☀COSY 3BR 三房室 APARTMENT 套间 @ KALLANG 加冷,45877399,Zen,Central Region,Geylang,1.31166,103.87739,Entire home/apt,198,92,1,2020-05-01,0.04,47,181,0,
41328115,☀COSY 2BR 两房一厅 CONDOMINIUM 公寓 @ POTONG PASIR 波东巴西,45877399,Zen,Central Region,Kallang,1.32922,103.86394,Entire home/apt,198,92,1,2020-06-08,0.05,47,181,0,
41340735,NEW Comfy En-Siute Room/WIFI@Somerset/Orchard Area,46685310,Yin Yoong,Central Region,River Valley,1.29528,103.83845,Private room,96,2,5,2022-03-09,0.19,16,313,3,Authorised Serviced Apartment
41355587,☀COSY 1BR 一房一厅 CONDOMINIUM 公寓 @ BALESTIER 马里士他,45877399,Zen,Central Region,Novena,1.32647,103.84688,Entire home/apt,98,92,0,,,47,181,0,
41414702,Gem of the West 1BR APT 3 mins from Jurong E MRT,66406177,Jay,West Region,Jurong East,1.33707,103.74169,Entire home/apt,134,92,0,,,138,0,0,
41414978,Gem of the West 2BR Loft 3 mins from Jurong E MRT,66406177,Jay,West Region,Jurong East,1.33713,103.74175,Entire home/apt,161,92,0,,,138,0,0,
41416770,Spacious one bedroom 8 mins walk to Aljunied MRT,23722617,Alex,Central Region,Geylang,1.31565,103.88795,Entire home/apt,90,92,0,,,76,90,0,
41419891,"ACROSS HAJI LANE & ARAB STREET, HIGH FLOOR 2BR",156409670,Tia,Central Region,Kallang,1.30059,103.86113,Entire home/apt,550,3,0,,,190,354,0,Authorised Serviced Apartment
41439350,Capsule (Single - Mixed) [Kampong Glam]Lower Bunk,151316863,Cheryl,Central Region,Rochor,1.3011,103.86049,Shared room,103,92,2,2020-02-19,0.08,6,276,0,
41439736,Deluxe Twin Room in  hotel  along  West Coast,326090835,Quay,Central Region,Queenstown,1.29194,103.76775,Private room,163,1,2,2021-10-01,0.32,4,279,2,L12345
41450369,Be my guest,23054922,莉,Central Region,Bukit Timah,1.33506,103.78559,Private room,140,150,2,2020-01-26,0.07,1,0,0,
41460941,Deluxe Double Room in  hotel  along  West Coast,326090835,Quay,Central Region,Queenstown,1.29196,103.7697,Private room,163,92,2,2021-10-24,0.23,4,279,2,S0450
